time,position,velocity,acceleration,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11
5.5,2401.76112393434,5.53796707190949,-0.62023530075049,1,1,1,1,0,0,1,0,0,0,0
5.6,2402.28564196038,5.50013666588728,-0.616013797846203,1,1,1,1,0,0,1,0,0,0,0
5.7,2402.81166913037,5.49262152777778,-0.618358022960843,1,1,1,1,0,0,1,0,0,0,0
5.8,2403.34114783475,5.48813534431691,-0.617067477415003,1,1,1,1,0,0,1,0,0,0,0
5.9,2403.86639099744,5.45789930555556,-0.610360974949149,1,1,1,1,0,0,1,0,0,0,0
6.0,2404.39489422043,5.43185763888889,-0.604580697066205,1,1,1,1,0,0,1,0,0,0,0
6.1,2404.92724209533,5.39822048611111,-0.600652527172517,1,1,1,1,0,0,1,0,0,0,0
6.2,2405.46229281098,5.37868923611111,-0.591487072225352,1,1,1,1,0,0,1,0,0,0,0
6.3,2406.00247670849,5.36007955979421,-0.589372110021612,1,1,1,1,0,0,1,0,0,0,0
6.4,2406.54548595035,5.34271275714916,-0.575112807045802,1,1,1,1,0,0,1,0,0,0,0
6.5,2407.09203825311,5.32544647183123,-0.566353539485483,1,1,1,1,0,0,1,0,1,0,0
6.6,2407.64404860078,5.29934188631523,-0.561286533794325,1,1,1,1,0,0,1,0,1,0,0
6.7,2408.19983393333,5.2852706395912,-0.557389294885756,1,1,1,1,0,0,1,0,1,0,0
6.8,2408.75832176255,5.25282118055556,-0.541211703395484,1,1,1,1,0,0,1,0,1,0,0
6.9,2409.32337412418,5.23111979166667,-0.515519543164224,1,1,1,1,0,0,1,0,1,0,0
7.0,2409.89169988535,5.21592881944444,-0.464011353516198,1,1,1,1,0,0,1,0,1,0,0
7.1,2410.46152723799,5.19538629037782,-0.389137860802424,1,1,1,1,0,0,1,0,1,0,0
7.2,2411.03735073191,5.20833333333333,-0.28191870792045,1,1,1,1,0,0,1,0,1,0,0
7.3,2411.61840258549,5.27932004432354,-0.201369529524076,1,1,1,1,0,0,1,0,1,0,0
7.4,2412.20514732062,5.2182587856074,-0.148404098114777,1,1,1,1,0,0,1,0,1,0,0
7.5,2412.79498705681,5.23368818178714,-0.106298411370392,1,1,1,1,0,0,1,0,1,0,0
7.6,2413.38892573856,5.29296875,-0.0772553907920759,1,1,1,1,0,0,1,0,1,0,0
7.7,2413.9864635246,5.32552083333333,-0.0616366713705434,1,1,1,1,0,0,1,0,1,0,0
7.8,2414.59059065235,5.36783854166667,-0.055139942537819,1,1,1,1,0,0,1,0,1,0,0
7.9,2415.19657734603,5.39713541666667,-0.0553607758099741,1,1,1,1,0,0,1,0,1,0,0
8.0,2415.80691147869,5.43652836240517,-0.0591648100575301,1,1,1,1,0,0,1,0,1,0,0
8.1,2416.41873950355,5.46810871558738,-0.0575318123582928,1,1,1,1,0,0,1,0,1,0,0
8.2,2417.03010079377,5.50802125417632,-0.0595770865290515,1,1,1,1,0,0,1,0,1,0,0
8.3,2417.64209015837,5.54605805507855,-0.0577680101688086,1,1,1,1,0,0,1,0,1,0,0
8.4,2418.24947647372,5.615234375,-0.0536754139339887,1,1,1,1,0,0,1,0,1,0,0
8.5,2418.8575727292,5.65538194444444,-0.0480535750981507,1,1,1,1,0,0,1,0,1,0,0
8.6,2419.4689999172,5.65542394578505,-0.0445793406043491,1,1,1,1,0,0,1,0,1,0,0
8.7,2420.07877570933,5.72699652777778,-0.0448027412620247,1,1,1,1,0,0,1,0,1,0,0
8.8,2420.68800570157,5.77380750441463,-0.0427536403281414,1,1,1,1,0,0,1,0,1,0,0
8.9,2421.29358737153,5.81635228450858,-0.0414237433728335,1,1,1,1,0,0,1,0,1,0,0
9.0,2421.89814446279,5.8553625769263,-0.040482327416427,1,1,1,1,0,0,1,0,1,0,0
9.1,2422.4981406775,5.89115317978288,-0.0553553530010673,1,1,1,1,0,0,1,0,1,0,0
9.2,2423.0991393497,5.92804373429892,-0.0881225359494044,1,1,1,1,0,0,1,0,1,0,0
9.3,2423.69362914048,6.01671006944444,-0.150891391538962,1,1,1,1,0,0,1,0,1,0,0
9.4,2424.29301725826,6.01675536379125,-0.235831097260911,1,1,1,1,0,0,1,0,1,0,0
9.5,2424.88940868354,6.06662326388889,-0.33231444515288,1,1,1,1,0,0,1,0,1,0,0
9.6,2425.48426831317,6.07641085482673,-0.405771792598943,1,1,1,1,0,0,1,0,1,0,0
9.7,2426.07471491814,6.07852413613672,-0.469103809141251,1,1,1,1,0,0,1,0,1,0,0
9.8,2426.66127127505,6.07421875,-0.557486712610794,1,1,1,1,0,0,1,0,1,0,0
9.9,2427.24644636018,6.04785861741151,-0.583512812948218,1,1,1,1,0,0,1,0,1,0,0
10.0,2427.82900716199,6.01385936792032,-0.588071448453029,1,1,1,1,0,0,1,0,1,0,0
10.1,2428.40997976503,6.07638888888889,-0.592278180415437,1,1,1,1,0,0,1,0,1,0,0
10.2,2428.98947712367,6.06551613968248,-0.576159198519813,1,1,1,1,0,0,1,0,1,0,0
10.3,2429.568501923,6.06312546540136,-0.552229461393341,1,1,1,1,0,0,1,0,1,0,0
10.4,2430.14221581318,6.01671006944444,-0.528027045005272,1,1,1,1,0,0,1,0,1,0,0
10.5,2430.71517980582,5.99175347222222,-0.545237237471775,1,1,1,1,0,0,1,0,1,1,0
10.6,2431.2794905557,5.97005208333333,-0.491889061564868,1,1,1,1,0,0,1,0,1,1,0
10.7,2431.84034574725,6.00492880878794,-0.552901635853713,1,1,1,1,0,0,1,0,1,1,0
10.8,2432.39960652532,5.90603298611111,-0.551472906656889,1,1,1,1,0,0,1,0,1,1,0
10.9,2432.95895919478,5.94292534722222,-0.536163740452839,1,1,1,1,0,0,1,0,1,1,0
11.0,2433.51790597997,5.95251427101537,-0.487102692080815,1,1,1,1,0,0,1,0,1,1,0
11.1,2434.07468601438,5.93176714309945,-0.539314615423701,1,1,1,1,0,0,1,0,1,1,0
11.2,2434.62808633646,5.87565104166667,-0.508150525279217,1,1,1,1,0,0,1,0,1,1,0
11.3,2435.17995092702,5.81597222222222,-0.55917417175982,1,1,1,1,0,0,1,0,1,1,0
11.4,2435.72844902072,5.82573784722222,-0.542007849920601,1,1,1,1,0,0,1,0,1,1,0
11.5,2436.27303559435,5.78016493055556,-0.553862563815589,1,1,1,1,0,0,1,0,1,1,0
11.6,2436.81652489978,5.79318049979138,-0.610468725906581,1,1,1,1,0,0,1,0,1,1,0
11.7,2437.35752272068,5.7510310558693,-0.586551071373902,1,1,1,1,0,0,1,0,1,1,0
11.8,2437.89569557242,5.77565072497817,-0.683945762437345,1,1,1,1,0,0,1,0,1,1,0
11.9,2438.43414401687,5.7182068240841,-0.695175289904428,1,1,1,1,0,0,1,0,1,1,0
12.0,2438.9766226094,5.70613652586573,-0.621057523658846,1,1,1,1,0,0,1,0,1,1,0
12.1,2439.52107047634,5.60639141493785,-0.574937518154192,1,1,1,1,0,0,1,0,1,1,0
12.2,2440.06326156435,5.56098090277778,-0.559063251398879,1,1,1,1,0,0,1,0,1,1,0
12.3,2440.60824294523,5.56315104166667,-0.552345529452938,1,1,1,1,0,0,1,0,1,1,0
12.4,2441.15643630763,5.57067019889974,-0.578393943032448,1,1,1,1,0,0,1,0,1,1,0
12.5,2441.7091666673,5.56522316448709,-0.583087390662471,1,1,1,1,0,0,1,0,1,1,0
12.6,2442.26744310963,5.55309643621436,-0.583406653024769,1,1,1,1,0,0,1,0,1,1,0
12.7,2442.83335167363,5.52080424192816,-0.586072117837112,1,1,1,1,0,0,1,0,1,1,0
12.8,2443.40653308426,5.4956157350566,-0.584482873079624,1,1,1,1,0,0,1,0,1,1,0
12.9,2443.98515011336,5.4684767528838,-0.590127641133963,1,1,1,1,0,0,1,0,1,1,0
13.0,2444.57095430836,5.42100694444444,-0.579496130655828,1,1,1,1,0,0,1,0,1,1,0
13.1,2445.16323111003,5.39930555555556,-0.551235586468857,1,1,1,1,0,0,1,0,1,1,0
13.2,2445.76621538915,5.37977430555556,-0.506503225219807,1,1,1,1,0,0,1,0,1,1,0
13.3,2446.37247464215,5.35729731776017,-0.440995074183991,1,1,1,1,0,0,1,0,1,1,0
13.4,2446.98908621395,5.34083160413535,-0.353197304296914,1,1,1,1,0,0,1,0,1,1,0
13.5,2447.61249461829,5.35782785793087,-0.235830123413568,1,1,1,1,0,0,1,0,1,1,0
13.6,2448.24432968925,5.45681423611111,-0.154086336096241,1,1,1,1,0,0,1,0,1,1,0
13.7,2448.88085243952,5.3918435804882,-0.0773855109711554,1,1,1,1,0,0,1,0,1,1,0
13.8,2449.5279248058,5.40926501396648,0.0128360808793938,1,1,1,1,0,0,1,0,1,1,0
13.9,2450.18304605288,5.45893854443528,0.0797517224926199,1,1,1,1,0,0,1,0,1,1,0
14.0,2450.84556481485,5.51323784722222,0.145445600738379,1,1,1,1,0,0,1,0,1,1,0
14.1,2451.51311044337,5.5549889526342,0.178375623865116,1,1,1,1,0,0,1,0,1,1,0
14.2,2452.18722681093,5.61827130448816,0.218766314279984,1,1,1,1,0,0,1,0,1,1,0
14.3,2452.86976719233,5.67323792569102,0.267491216180689,1,1,1,1,0,0,1,0,1,1,0
14.4,2453.55941708007,5.73719615657745,0.308712598363083,1,1,1,1,0,0,1,0,1,1,0
14.5,2454.2558241638,5.79129945829326,0.329580056829482,1,1,1,1,0,0,1,0,1,1,0
14.6,2454.96045394025,5.86309193845831,0.322698865632538,1,1,1,1,0,0,1,0,1,1,0
14.7,2455.67194859811,6.00694444444444,0.31827662282291,1,1,1,1,0,0,1,0,1,1,0
14.8,2456.39019705075,6.00694444444444,0.304433809522694,1,1,1,1,0,0,1,0,1,1,0
14.9,2457.11415054632,6.13823784722222,0.311124315533211,1,1,1,1,0,0,1,0,1,1,0
15.0,2457.84336560585,6.20225694444444,0.321011780096367,1,1,1,1,0,0,1,0,1,1,0
15.1,2458.5802324993,6.265070531897,0.343313741553066,1,1,1,1,0,0,1,0,1,1,0
15.2,2459.32302510126,6.32921006944444,0.34986609434229,1,1,1,1,0,0,1,0,1,1,0
15.3,2460.06762967409,6.40114646107078,0.342196313677897,1,1,1,1,0,0,1,0,1,1,0
15.4,2460.81346853278,6.47581774783661,0.33762129444589,1,1,1,1,0,0,1,0,1,1,0
15.5,2461.55939294466,6.54730902777778,0.330646561788478,1,1,1,1,0,0,1,0,1,1,0
15.6,2462.30488535091,6.61168653595069,0.323791619804571,1,1,1,1,0,0,1,0,1,1,0
15.7,2463.04915691172,6.67438648130447,0.31786189608937,1,1,1,1,0,0,1,0,1,1,0
15.8,2463.79018295926,6.79253472222222,0.307926364959988,1,1,1,1,0,0,1,0,1,1,0
15.9,2464.53367824653,6.86197916666667,0.299924762511208,1,1,1,1,0,0,1,0,1,1,0
16.0,2465.27614757692,6.92165798611111,0.28082842494218,1,1,1,1,0,0,1,0,1,1,0
16.1,2466.017275233,6.97421991696746,0.272637530440227,1,1,1,1,0,0,1,0,1,1,0
16.2,2466.75527980455,7.03776041666667,0.243855808177356,1,1,1,1,0,0,1,0,1,1,0
16.3,2467.49069363186,7.10611979166667,0.217078414473761,1,1,1,1,0,0,1,0,1,1,0
16.4,2468.22459671452,7.17249380154535,0.181980276947256,1,1,1,1,0,0,1,0,1,1,0
16.5,2468.95858520043,7.21920957919871,0.121959255322555,1,1,1,1,0,0,1,0,1,1,0
16.6,2469.69005340264,7.32855902777778,0.0247590672069742,1,1,1,1,0,0,1,0,1,1,0
16.7,2470.41982299084,7.37087673611111,-0.0966460863945951,1,1,1,1,0,0,1,0,1,1,0
16.8,2471.14675089589,7.39583333333333,-0.236058410481585,1,1,1,1,0,0,1,0,1,1,0
16.9,2471.87334981295,7.40443874586171,-0.345195085229823,1,1,1,1,0,0,1,0,1,1,0
17.0,2472.59722873932,7.41318680563639,-0.429660041928103,1,1,1,1,0,0,1,0,1,1,0
17.1,2473.31928530902,7.41202002460873,-0.490446878621622,1,1,1,1,0,0,1,0,1,1,0
17.2,2474.03936918937,7.39980879231771,-0.558361470054675,1,1,1,1,0,0,1,0,1,1,0
17.3,2474.75856800284,7.3502404123481,-0.584699901948965,1,1,1,1,0,0,1,0,1,1,0
17.4,2475.47481022938,7.37847222222222,-0.587019142879136,1,1,1,1,0,0,1,0,1,1,0
17.5,2476.18970132621,7.36870659722222,-0.593630141922856,1,1,1,1,0,0,1,0,1,1,0
17.6,2476.90333818704,7.3686355775579,-0.591450249761698,1,1,1,1,0,0,1,0,1,1,0
17.7,2477.61491676563,7.33289930555556,-0.595621612313203,1,1,1,1,0,0,1,0,1,1,0
17.8,2478.32475610932,7.30567845648993,-0.602899935449591,1,1,1,1,0,0,1,0,1,1,0
17.9,2479.03223423274,7.2905079198287,-0.600503556289525,1,1,1,1,0,0,1,0,1,1,0
18.0,2479.73919341316,7.28071577169229,-0.613968663487747,1,1,1,1,0,0,1,0,1,1,0
18.1,2480.44512900571,7.26335016961834,-0.616720698393489,1,1,1,1,0,0,1,0,1,1,0
18.2,2481.149639346,7.24386544248155,-0.601112499008161,1,1,1,1,0,0,1,0,1,1,0
18.3,2481.85128029288,7.21137152777778,-0.597405279082213,1,1,1,1,0,0,1,0,1,1,0
18.4,2482.551716387,7.21137152777778,-0.59638575754873,1,1,1,1,0,0,1,0,1,1,0
18.5,2483.2501696993,7.18641493055556,-0.585061241995357,1,1,1,1,0,0,1,0,1,1,0
18.6,2483.94678651461,7.16688368055556,-0.598077219796033,1,1,1,1,0,0,1,0,1,1,0
18.7,2484.63925521367,7.1548748565552,-0.587635557129235,1,1,1,1,0,0,1,0,1,1,0
18.8,2485.33031815612,7.14084201388889,-0.585403393092427,1,1,1,1,0,0,1,0,1,1,0
18.9,2486.02158640335,7.12011307435517,-0.601798034379856,1,1,1,1,0,0,1,0,1,1,0
19.0,2486.71273679158,7.10068154279392,-0.605141447987684,1,1,1,1,0,0,1,0,1,1,0
19.1,2487.40138259343,7.09517649601356,-0.583910804697821,1,1,1,1,0,0,1,0,1,1,0
19.2,2488.08715421266,7.07790798611111,-0.573657056906203,1,1,1,1,0,0,1,0,1,1,0
19.3,2488.77152539267,7.0550875325776,-0.581777471252935,0,1,1,1,0,0,1,0,1,1,0
19.4,2489.4548459635,7.02582465277778,-0.595623215593566,0,1,1,1,0,0,1,0,1,1,0
19.5,2490.13692751431,7.02039930555556,-0.60612921014689,0,1,1,1,0,0,1,0,1,1,0
19.6,2490.8164860716,7.01063368055556,-0.600497659934013,0,1,1,1,0,0,1,0,1,1,0
19.7,2491.49540939609,6.99544270833333,-0.615337963163784,0,1,1,1,0,0,1,0,1,1,0
19.8,2492.17377360885,6.97365332600168,-0.630862031742442,0,1,1,1,0,0,1,0,1,1,0
19.9,2492.84782139892,6.95852456516967,-0.646671136659431,0,1,1,1,0,0,1,0,1,1,0
20.0,2493.52374957908,6.94661458333333,-0.632139661249038,0,1,1,1,0,0,1,0,1,1,0
20.1,2494.19665971053,6.92587016874482,-0.603356384706295,0,1,1,1,0,0,1,0,1,1,0
20.2,2494.86849760854,6.87185288174258,-0.595382030595333,0,1,1,1,0,0,1,0,1,1,0
20.3,2495.53913737764,6.85655381944444,-0.603818160687293,0,1,1,1,0,0,1,0,1,1,0
20.4,2496.20695295062,6.85763888888889,-0.618506222740062,0,1,1,1,0,0,1,0,1,1,0
20.5,2496.87364958866,6.85438368055556,-0.61162802946292,0,1,1,1,0,0,1,0,1,1,0
20.6,2497.53955672035,6.84462991137127,-0.608142970967012,0,1,1,1,0,0,1,0,1,1,0
20.7,2498.20425140605,6.82067228538533,-0.610855970049658,0,1,1,1,0,0,1,0,1,1,0
20.8,2498.8682513363,6.80772569444444,-0.624146536374752,0,1,1,1,0,0,1,0,1,1,0
20.9,2499.53021331222,6.79463525124307,-0.619874063708249,0,1,1,1,0,0,1,1,1,1,0
21.0,2500.18867647241,6.78264832045889,-0.60896794572385,0,1,1,1,0,0,1,1,1,1,0
21.1,2500.84911721704,6.74587673611111,-0.605041372627087,0,1,1,1,0,0,1,1,1,1,0
21.2,2501.50550087176,6.73828125,-0.604672450494624,0,1,1,1,0,0,1,1,1,1,0
21.3,2502.16396498308,6.73068576388889,-0.609742464137745,0,1,1,1,0,0,1,1,1,1,0
21.4,2502.81785799133,6.72309027777778,-0.611675682915038,0,1,1,1,0,0,1,1,1,1,0
21.5,2503.47129348516,6.71322741775996,-0.606722760503936,0,1,1,1,0,0,1,1,1,1,0
21.6,2504.12300238343,6.69268010478639,-0.595694639983033,0,1,1,1,0,0,1,1,1,1,0
21.7,2504.77280212393,6.67857146930267,-0.589014964777748,0,1,1,1,0,0,1,1,1,1,0
21.8,2505.41963206363,6.66657631293147,-0.591984194483254,0,1,1,1,0,0,1,1,1,1,0
21.9,2506.0667176739,6.64929983179505,-0.588561851261596,0,1,1,1,0,0,1,1,1,1,0
22.0,2506.71330658603,6.62977430555556,-0.585422928478869,0,1,1,1,0,0,1,1,1,1,0
22.1,2507.35710414766,6.61892361111111,-0.578420080356846,0,1,1,1,0,0,1,1,1,1,0
22.2,2507.99829247169,6.60373263888889,-0.579829860046367,0,1,1,1,0,0,1,1,1,1,0
22.3,2508.63776145372,6.59399734949121,-0.587608297423251,0,1,1,1,0,0,1,1,1,1,0
22.4,2509.27677702318,6.57659050597309,-0.597907408167491,0,1,1,1,0,0,1,1,1,1,0
22.5,2509.91345671693,6.56467013888889,-0.597552617496176,0,1,1,1,0,0,1,1,1,1,0
22.6,2510.54888121902,6.56242870842695,-0.600267492142268,0,1,1,1,0,0,1,1,1,1,0
22.7,2511.183614604,6.54723933844614,-0.59861207072896,0,1,1,1,0,0,1,1,1,1,0
22.8,2511.81623417038,6.53204366728544,-0.607311562521978,0,1,1,1,0,0,1,1,1,1,0
22.9,2512.44668876378,6.50607638888889,-0.606812126330959,0,1,1,1,0,0,1,1,1,1,0
23.0,2513.07596688382,6.49739583333333,-0.598760029372829,0,1,1,1,0,0,1,1,1,1,0
23.1,2513.70193016419,6.47569444444444,-0.583164616875889,0,1,1,1,0,0,1,1,1,1,0
23.2,2514.32942907316,6.45295177950759,-0.577174040919554,0,1,1,1,0,0,1,1,1,1,0
23.3,2514.97238303091,6.43770521230332,-0.578395960229915,0,1,1,1,0,0,1,1,1,1,0
23.4,2515.60411796928,6.43552687276888,-0.575418264235892,0,1,1,1,0,0,1,1,1,1,0
23.5,2516.24043356445,6.43114941861271,-0.571107930500758,0,1,1,1,0,0,1,1,1,1,0
23.6,2516.88499992444,6.41807067543146,-0.557400190879206,0,1,1,1,0,0,1,1,1,1,0
23.7,2517.53740670312,6.37044270833333,-0.555807529896166,0,1,1,1,0,0,1,1,1,1,0
23.8,2518.19592432968,6.35633680555556,-0.549786975879633,0,1,1,1,0,0,1,1,1,1,0
23.9,2518.85915118194,6.34657118055556,-0.547465100198183,0,1,1,1,0,0,1,1,1,1,0
24.0,2519.5291455983,6.33572048611111,-0.543601925842669,0,1,1,1,0,0,1,1,1,1,0
24.1,2520.20825001304,6.32052194527501,-0.556415158705974,0,1,1,1,0,0,1,1,1,1,0
24.2,2520.89438090312,6.31610503971806,-0.545846323476628,0,1,1,1,0,0,1,1,1,1,0
24.3,2521.58552798597,6.29665798611111,-0.532394824252193,0,1,1,1,0,0,1,1,1,1,0
24.4,2522.28233446535,6.27920740374102,-0.497336429899125,0,1,1,1,0,0,1,1,1,1,0
24.5,2522.9878621107,6.26184729591538,-0.427182820946936,0,1,1,1,0,0,1,1,1,1,0
24.6,2523.69861056319,6.22938368055556,-0.314584638767154,0,1,1,1,0,0,1,1,1,1,0
24.7,2524.41264471587,6.22938368055556,-0.151448247972257,0,1,1,1,0,0,1,1,1,1,0
24.8,2525.12799877766,6.37803819444444,0.0037506058130397,0,1,1,1,0,0,1,1,1,1,0
24.9,2525.8441507172,6.28689236111111,0.116862410795943,0,1,1,1,0,0,1,1,1,1,0
25.0,2526.56197457283,6.32161458333333,0.191067038836906,0,1,1,1,0,0,1,1,1,1,0
25.1,2527.27950487689,6.396484375,0.243519963145066,0,1,1,1,0,0,1,1,1,1,0
25.2,2527.99231965349,6.43586532804785,0.27596253783516,0,1,1,1,0,0,1,1,1,1,0
25.3,2528.70190979503,6.50083783902116,0.28735854761568,0,1,1,1,0,0,1,1,1,1,0
25.4,2529.41590884366,6.55517900525794,0.293272451389932,0,1,1,1,0,0,1,1,1,1,0
25.5,2530.12712597325,6.62217881944444,0.278378676723828,0,1,1,1,0,0,1,1,1,1,0
25.6,2530.83559231867,6.74045138888889,0.258257901646287,0,1,1,1,0,0,1,1,1,1,0
25.7,2531.54247597806,6.81532118055556,0.228250748216036,0,1,1,1,0,0,1,1,1,1,0
25.8,2532.24821723179,6.85980902777778,0.196609865626609,0,1,1,1,0,0,1,1,1,1,0
25.9,2532.95351493386,6.92057291666667,0.150798091686087,0,1,1,1,0,0,1,1,1,1,0
26.0,2533.65678977738,6.9761834434329,0.0795490022139918,0,1,1,1,0,0,1,1,1,1,0
26.1,2534.35825319355,7.02800912465813,-0.0132901901316541,0,1,1,1,0,0,1,1,1,1,0
26.2,2535.05721774585,7.08333333333333,-0.125097016671848,0,1,1,1,0,0,1,1,1,1,0
26.3,2535.7632106164,7.10615129905678,-0.23610732001615,0,0,1,1,0,0,1,1,1,1,0
26.4,2536.46545438376,7.11268239352693,-0.329464894416816,0,0,1,1,0,0,1,1,1,1,0
26.5,2537.16620926251,7.13758680555556,-0.407591282131637,0,0,1,1,0,0,1,1,1,1,0
26.6,2537.86801370891,7.14084201388889,-0.466842458651575,0,0,1,1,0,0,1,1,1,1,0
26.7,2538.57043235345,7.10286458333333,-0.517872210775165,0,0,1,1,0,0,1,1,1,1,0
26.8,2539.27293882796,7.04861111111111,-0.557952888100158,0,0,1,1,0,0,1,1,1,1,0
26.9,2539.9759759118,7.10718731445845,-0.563842356819976,0,0,1,1,0,0,1,1,1,1,0
27.0,2540.68007227052,7.09948209454194,-0.552544749478427,0,0,1,1,0,0,1,1,1,1,0
27.1,2541.38732234629,7.06814236111111,-0.537294124473851,0,0,1,1,0,0,1,1,1,1,0
27.2,2542.09399503674,7.04308279896444,-0.539258285248117,0,0,1,1,0,0,1,1,1,1,0
27.3,2542.80066422413,7.02361556716348,-0.555727138565156,0,0,1,1,0,0,1,1,1,1,0
27.4,2543.50708594448,7.01822401185652,-0.553549239751151,0,0,1,1,0,0,1,1,1,1,0
27.5,2544.21235060732,6.99869791666667,-0.540847466245054,0,0,1,1,0,0,1,1,1,1,0
27.6,2544.91560249518,6.97808159722222,-0.48845964810112,0,0,1,1,0,0,1,1,1,1,0
27.7,2545.61485388383,6.96087519239246,-0.437611734642178,0,0,1,1,0,0,1,1,1,1,0
27.8,2546.31445134822,6.97406565606506,-0.373805456569748,0,0,1,1,0,0,1,1,1,1,0
27.9,2547.0154626917,7.04069548107306,-0.34462420851445,0,0,1,1,0,0,1,1,1,1,0
28.0,2547.7204327189,6.95855034722222,-0.330237882015555,0,0,1,1,0,0,1,1,1,1,0
28.1,2548.42566704077,6.96618763336137,-0.325272878658312,0,0,1,1,0,0,1,1,1,1,0
28.2,2549.12990129124,6.98026642114763,-0.316864292233716,0,0,1,1,0,0,1,1,1,1,0
28.3,2549.83732981731,6.97809113563372,-0.319941052973654,0,0,1,1,0,0,1,1,1,1,0
28.4,2550.54820395406,6.98784722222222,-0.321600580492917,0,0,1,1,0,0,1,1,1,1,0
28.5,2551.25975317766,6.98676215277778,-0.327985376291839,0,0,1,1,0,0,1,1,1,1,0
28.6,2551.96970182616,7.02046280732814,-0.328541163067088,0,0,1,1,0,0,1,1,1,1,0
28.7,2552.68389413835,7.03551913766375,-0.332578390705217,0,0,1,1,0,0,1,1,1,1,0
28.8,2553.40094949008,7.02040911233808,-0.352576585147153,0,0,1,1,0,0,1,1,1,1,0
28.9,2554.12612507325,7.02363064956354,-0.385331703177462,0,0,1,1,0,0,1,1,1,1,0
29.0,2554.85408637453,7.01821801699013,-0.446669813346814,0,0,1,1,0,0,1,1,1,1,0
29.1,2555.58752991082,7.00086805555556,-0.488873147422525,0,0,1,1,0,0,1,1,1,1,0
29.2,2556.32443398789,6.94682462729496,-0.528894561536076,0,0,1,1,0,0,1,1,1,1,0
29.3,2557.06293252499,6.943359375,-0.512919998726497,0,0,1,1,0,0,1,1,1,1,0
29.4,2557.80675305042,6.96598168590661,-0.455270476763135,0,0,1,1,0,0,1,1,1,1,0
29.5,2558.55598348677,6.97046579015995,-0.397091001775331,0,0,1,1,0,0,1,1,1,1,0
29.6,2559.30835787667,7.0203235260588,-0.320681550065604,0,0,1,1,0,0,1,1,1,1,0
29.7,2560.06430783743,7.00303198232664,-0.284290475860821,0,0,1,1,0,0,1,1,1,1,0
29.8,2560.81995676666,7.000942773503,-0.204494458400051,0,0,1,1,0,0,1,1,1,1,0
29.9,2561.5753541846,7.03132060466126,-0.208125271626327,0,0,1,1,0,0,1,1,1,1,0
30.0,2562.33098903252,7.08550347222222,-0.20352755344509,0,0,1,1,0,0,1,1,1,1,0
30.1,2563.08657420661,7.05307688223104,-0.161292303396437,0,0,1,1,0,0,1,1,1,1,0
30.2,2563.83892198169,7.05295138888889,-0.106741823151651,0,0,1,1,0,0,1,1,1,1,0
30.3,2564.59425839356,7.11805555555556,-0.0409100699210999,0,0,1,1,0,0,1,1,1,1,0
30.4,2565.34857478901,7.13958034259344,-0.0444217919289713,0,0,1,1,0,0,1,1,1,1,0
30.5,2566.10115460485,7.20920138888889,-0.0318858051326677,0,0,1,1,0,0,1,1,1,1,0
30.6,2566.85114357424,7.2440737586055,-0.0342472925851816,0,0,1,1,0,0,1,1,1,1,0
30.7,2567.59894920326,7.29275173611111,-0.0014357578204522,0,0,1,1,0,0,1,1,1,1,0
30.8,2568.34670295881,7.32096354166667,-0.0254512365227148,0,0,1,1,0,0,1,1,1,1,0
30.9,2569.09076301763,7.33832465277778,-0.0456072215801917,0,0,1,1,0,0,1,1,1,1,0
31.0,2569.83177633321,7.39800347222222,-0.0997267861163116,0,0,1,1,0,0,1,1,1,1,0
31.1,2570.5709927172,7.47721354166667,-0.164398493104225,0,0,1,1,0,0,1,1,1,1,0
31.2,2571.30913012028,7.50217013888889,-0.192759981501371,0,0,1,1,0,0,1,1,1,1,0
31.3,2572.04540725933,7.50649510988266,-0.265849149983751,0,0,1,1,0,0,1,1,1,1,0
31.4,2572.779262164,7.50217013888889,-0.324133007802859,0,0,1,1,0,0,1,1,1,1,0
31.5,2573.51100673834,7.50437030247883,-0.392256657411756,0,0,1,1,0,0,1,1,1,1,0
31.6,2574.23832123956,7.51410590277778,-0.449468578359901,0,0,1,1,0,0,1,1,1,1,0
31.7,2574.9677425483,7.51180288558788,-0.51861418082003,0,0,1,1,0,0,1,1,1,1,0
31.8,2575.70041283951,7.46004135253122,-0.544495354232207,0,0,1,1,0,0,1,1,1,1,0
31.9,2576.4350854883,7.50438538431625,-0.559155757552797,0,0,1,1,0,0,1,1,1,1,0
32.0,2577.17273470741,7.48487422716529,-0.578410774612146,0,0,1,1,0,0,1,1,1,1,0
32.1,2577.91341179644,7.47178819444444,-0.585886019528244,0,0,1,1,0,0,1,1,1,1,0
32.2,2578.65632571841,7.43945991799476,-0.582919444899973,0,0,1,1,0,0,1,1,1,1,0
32.3,2579.40683004652,7.4370714421417,-0.571064806878092,0,0,1,1,1,0,1,1,1,1,0
32.4,2580.16308618466,7.42292794771749,-0.584746149058247,0,0,1,1,1,0,1,1,1,1,0
32.5,2580.93028671685,7.38064236111111,-0.564700021566305,0,0,1,1,1,0,1,1,1,1,0
32.6,2581.70141973246,7.3578292244024,-0.568427428419309,0,0,1,1,1,0,1,1,1,1,0
32.7,2582.48539003779,7.34810572516964,-0.553940645843598,0,0,1,1,1,0,1,1,1,1,0
32.8,2583.27681037071,7.31888300197834,-0.545390693194439,0,0,1,1,1,0,1,1,1,1,0
